"","X","Session_ID","Video_ID","Colour_code","State","Condition","Bird_desc","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_nr_all_females","Visit_occurrence","Total_visit_duration_all_females","Total_nr_display","Total_nr_display_with_Sat","Total_nr_display_Res_ind","Total_nr_display_Sat_ind","Display_percentage","Female_cop_max_id","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Copulation_occurrence_successful","Copulation_occurrence","Total_successful_copulations","Total_copulation_nr","Total_copulation_occurrence","Total_nr_display_30","Visits_longest_s","Lek_hierarchy","Co.display_total_nr_session","Co.display_total_duration_s_session","Co.display_duration_mean_s_session","Co.display_duration_std_dev_session","Single_display_total_nr_session","Single_display_total_duration_s_session","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_female_total_nr_session","Single_display_to_female_total_duration_s_session","Single_display_to_female_duration_mean_s_session","Single_display_to_female_duration_std_dev_session","Single_display_to_satellite_total_nr_session","Single_display_to_satellite_total_duration_s_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Aggression_total","Fight_dur_s","Subject","Behavior"
"54",54,"509_Fm1_m_Satellite","Lek2_2021_509_m","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,10,377,37.9133333333333,19.11,3,86.373,35.97,4.16,6,244.703,32.27,34.06,1,45.498,45.5,NA,NA,NA,NA,NA,0,0,0,0,5,2.6,NA,NA
"55",55,"509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|OY","Paired","Satellite","Brown/white",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"56",56,"509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|OY","Unpaired","Satellite","Brown/white",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,5,1,1,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,3,NA,4,37,9.37,10.89,NA,NA,NA,NA,4,37.459,9.37,10.89,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,6,5.84,NA,NA
"57",57,"509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"58",58,"509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,1.16,NA,NA
"59",59,"509_Fm2_a_Satellite","Lek4_2021_509_a","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",1,6,1,139.05,4,8,1,0,66.7,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,NA,NA,NA,3,61.2,1,89,1181,15,6.71,4,113,28.25,6.54,4,112.997,28.25,6.54,NA,NA,NA,NA,NA,NA,NA,NA,7,1456.924,201.24,77.05,NA,NA,NA,1,NA,NA,NA,NA
"60",60,"509_Fm2_a_Satellite","Lek4_2021_509_a","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,2,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,1,33,33,NA,15,240,17.375,13.165,9,105.361,12.32,8.75,6,134.567,22.43,17.58,NA,NA,NA,NA,1,34.753,34.75,NA,0,0,0,1,25,1.12,NA,NA
"61",61,"509_Fm2_m_Marginal","Lek3_2021_509_m","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,6,6,1,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,96,3034,54.83,43.54,96,3033.511,54.83,43.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,18,0.12,NA,NA
"62",62,"509_Fm2_m_Marginal","Lek3_2021_509_m","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17,0.16,NA,NA
"63",63,"509_Fm2_m_Marginal","Lek3_2021_509_m","YO|OO","Unpaired","Marginal","Black",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,1.42,NA,NA
"64",64,"510_Fm1_a_Marginal","Lek1_2021_510_a","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,5,1,NA,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,0,NA,NA
"65",65,"510_Fm1_a_Marginal","Lek1_2021_510_a","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,27,1714,46.05,70.72,27,1713.536,46.05,70.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,21,8.519,NA,NA
"66",66,"510_Fm1_a_Marginal","Lek1_2021_510_a","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"67",67,"510_Fm1_m_Satellite","Lek2_2021_510_m","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"68",68,"510_Fm1_m_Satellite","Lek2_2021_510_m","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9,0,NA,NA
"69",69,"510_Fm1_m_Satellite","Lek2_2021_510_m","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"70",70,"510_Fm1_m_Satellite","Lek2_2021_510_m","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,23,1616,47.8366666666667,78.08,12,1277.028,106.42,130.98,10,333.728,32.34,25.18,1,4.749,4.75,NA,NA,NA,NA,NA,0,0,0,0,4,0,NA,NA
"71",71,"510_Fm1_m_Satellite","Lek2_2021_510_m","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"72",72,"510_Fm1_m_Satellite","Lek2_2021_510_m","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"73",73,"510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|OY","Paired","Satellite","Brown/white",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"74",74,"510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|OY","Unpaired","Satellite","Brown/white",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA
"75",75,"510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"76",76,"510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,NA,NA
"77",77,"510_Fm2_a_Satellite","Lek4_2021_510_a","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",1,3,1,93.393,2,4,1,1,33.3,1,0,0,0,1,0,1,0,0,1,2,1,1,0,1,NA,NA,NA,1,71,1,67,1084,11,9.25,10,120,8.81,8.89,10,119.757,8.81,8.89,NA,NA,NA,NA,NA,NA,NA,NA,7,1312.742,157.86,261.36,NA,NA,NA,1,NA,NA,NA,NA
"78",78,"510_Fm2_a_Satellite","Lek4_2021_510_a","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,NA,NA,NA,NA,20,214,11.73,7.84,15,160.196,10.96,13.56,5,53.989,12.5,2.12,NA,NA,NA,NA,NA,NA,NA,NA,1,13.996,1,1,28,0,NA,NA
"79",79,"510_Fm2_m_Marginal","Lek3_2021_510_m","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",3,11,1,353.437,6,6,1,NA,100,1,0,0,0,0,3,0,1,1,1,15,4,3,1,1,3,3,1,3,140.3,3,NA,NA,NA,NA,74,1697,23.78,21.73,74,1697.394,23.78,21.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,17,0,NA,NA
"80",80,"510_Fm2_m_Marginal","Lek3_2021_510_m","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,NA,NA
"81",81,"510_Fm2_m_Marginal","Lek3_2021_510_m","YO|OO","Unpaired","Marginal","Black",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,7,0,NA,NA
"82",82,"511_Fm1_a_Marginal","Lek1_2021_511_a","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,4,4,1,NA,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.159,NA,NA
"83",83,"511_Fm1_a_Marginal","Lek1_2021_511_a","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,20,1774,69.38,117.71,20,1773.547,69.38,117.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,10,3.72,NA,NA
"84",84,"511_Fm1_a_Marginal","Lek1_2021_511_a","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"85",85,"511_Fm1_a_Marginal","Lek2_2021_511_a","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"86",86,"511_Fm1_a_Marginal","Lek2_2021_511_a","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"87",87,"511_Fm1_a_Marginal","Lek2_2021_511_a","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"88",88,"511_Fm1_m_Satellite","Lek2_2021_511_m","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"89",89,"511_Fm1_m_Satellite","Lek2_2021_511_m","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,2.68,NA,NA
"90",90,"511_Fm1_m_Satellite","Lek2_2021_511_m","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,6,311,52,37.88,3,21,7.16,3.26,3,21.493,7.16,3.26,NA,NA,NA,NA,NA,NA,NA,NA,2,350.86,175.43,NA,NA,NA,NA,0,NA,NA,NA,NA
"91",91,"511_Fm1_m_Satellite","Lek2_2021_511_m","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NA,NA,NA,NA,26,1209,46.9466666666667,61.955,11,271.592,26.2,17.6,12,736.837,47.81,106.31,3,200.498,66.83,NA,NA,NA,NA,NA,0,0,0,0,7,1.438,NA,NA
"92",92,"511_Fm1_m_Satellite","Lek2_2021_511_m","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"93",93,"511_Fm1_m_Satellite","Lek2_2021_511_m","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"94",94,"511_Fm2_a_Satellite","Lek3_2021_511_a","ODb|YDb","Paired","Satellite","Black/gray",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",1,7,1,864.503,5,10,1,1,83.3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,NA,NA,NA,NA,431.3,2,12,1117,93,133.26,3,98,32.55,33.86,3,97.652,32.55,33.86,NA,NA,NA,NA,NA,NA,NA,NA,4,1438.32,286.98,713.8,NA,NA,NA,0,NA,NA,NA,NA
"95",95,"511_Fm2_a_Satellite","Lek3_2021_511_a","ODb|YDb","Unpaired","Satellite","Black/gray",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",1,2,1,72.122,1,1,0,NA,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51.6,2,NA,NA,NA,NA,13,477,30.31,33.605,7,347.851,49.69,39.66,6,129.213,20.62,27.55,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"96",96,"511_Fm2_a_Satellite","Lek3_2021_511_a","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"97",97,"511_Fm2_a_Satellite","Lek3_2021_511_a","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"98",98,"511_Fm2_a_Satellite","Lek3_2021_511_a","YO|OO","Paired","Satellite","Black",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",1,1,1,28.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,28.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"99",99,"511_Fm2_a_Satellite","Lek3_2021_511_a","YO|OO","Unpaired","Satellite","Black",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA
"100",100,"511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|OY","Paired","Satellite","Brown/white",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"101",101,"511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|OY","Unpaired","Satellite","Brown/white",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA
"102",102,"511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|RLb","Paired","Satellite","White/black",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"103",103,"511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|RLb","Unpaired","Satellite","White/black",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"104",104,"511_Fm2_a_Satellite","Lek4_2021_511_a","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,10,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0,1,57,1187,20,20.41,19,583,22.19,39.57,19,582.589,22.19,39.57,NA,NA,NA,NA,NA,NA,NA,NA,4,1694.824,423.71,NA,NA,NA,NA,0,NA,NA,NA,NA
"105",105,"511_Fm2_a_Satellite","Lek4_2021_511_a","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,1,1,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,5,87,18.98,9.01,5,86.826,18.98,9.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,53.697,1,0,24,0,NA,NA
"106",106,"511_Fm2_m_Marginal","Lek3_2021_511_m","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","m",511,6,"3","3_Lek3_3","3_Lek3",3,13,1,753.096,6,6,1,NA,100,1,0,0,0,0,3,0,0,0,1,14,3,3,1,1,3,3,1,3,330.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA
